,QuestionID,Question Text,SentenceID,Sentence,ToneSummary,JoyToneID,JoyScore,SadnessToneID,SadnessScore,FearToneID,FearScore,AngerToneID,AngerScore,AnalyticalToneID,AnalyticalScore,ConfidentToneID,ConfidentScore,TentativeToneID,TentativeScore,NoEmotion,QuestionText,SentenceText
36,56094441,,3,,"[{'score': 0.765293, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0.765293,FALSE,0,FALSE,0,TRUE,"""I am using Google Vision API to extract the text (handwritten plus computer-written) from images of application forms. The response is a long string like the following.The string:The whole response isn't useful for me, however I need to parse the response to get specific fields like Name, Father's Name, NIC No., Gender, Age, DoB, Domicile, and Contact No.I am defining patterns for each of these fields using regular expression library (re) in Python. For example:Output:However these are not robust patterns, and I don't know whether this approach is good or not. I also cannot extract the fields that are on same line, like Gender and Age.How do I solve this problem?""","I also cannot extract the fields that are on same line, like Gender and Age.How do I solve this problem?"""
37,53815181,,0,,"[{'score': 0.560098, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0.560098,FALSE,0,FALSE,0,TRUE,"""Hi I am working on a project where I have a source image in s3 bucket and I want to compare it with images in my local computer. I have already set up aws cli. Here is the code. My image is in some bucket 'bx' with name 's.jpg'. Now I want to read it so I called get_object method and used open() to read but it didn't worked.I get an error :""","""Hi I am working on a project where I have a source image in s3 bucket and I want to compare it with images in my local computer."
38,53815181,,1,,"[{'score': 0.920855, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0.920855,FALSE,0,FALSE,0,TRUE,"""Hi I am working on a project where I have a source image in s3 bucket and I want to compare it with images in my local computer. I have already set up aws cli. Here is the code. My image is in some bucket 'bx' with name 's.jpg'. Now I want to read it so I called get_object method and used open() to read but it didn't worked.I get an error :""",I have already set up aws cli.
39,53815181,,2,,[],FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,"""Hi I am working on a project where I have a source image in s3 bucket and I want to compare it with images in my local computer. I have already set up aws cli. Here is the code. My image is in some bucket 'bx' with name 's.jpg'. Now I want to read it so I called get_object method and used open() to read but it didn't worked.I get an error :""",Here is the code.
40,53815181,,3,,"[{'score': 0.786991, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]",FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0.786991,TRUE,"""Hi I am working on a project where I have a source image in s3 bucket and I want to compare it with images in my local computer. I have already set up aws cli. Here is the code. My image is in some bucket 'bx' with name 's.jpg'. Now I want to read it so I called get_object method and used open() to read but it didn't worked.I get an error :""",My image is in some bucket 'bx' with name 's.jpg'.
41,53815181,,4,,"[{'score': 0.707102, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]",FALSE,0,TRUE,0.707102,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,"""Hi I am working on a project where I have a source image in s3 bucket and I want to compare it with images in my local computer. I have already set up aws cli. Here is the code. My image is in some bucket 'bx' with name 's.jpg'. Now I want to read it so I called get_object method and used open() to read but it didn't worked.I get an error :""","Now I want to read it so I called get_object method and used open() to read but it didn't worked.I get an error :"""
42,54683853,,0,,[],FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,"""On google cloud vision you get charged per request. If you do a ""Label Detection"" you get a free ""Safe Search"" but it has to be rolled into the same request. I have working code for both the Label Detection and the Safe Search detection but I am not sure how to combine the two into one request.Someone had answered this question in Python but not sure how to translate it in PHP.Does anyone know how I could call them in PHP? Any insight would be appreciated. Thanks.######### Safe Search would look as follows""","""On google cloud vision you get charged per request."
43,54683853,,1,,"[{'score': 0.776575, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0.776575,FALSE,0,FALSE,0,TRUE,"""On google cloud vision you get charged per request. If you do a ""Label Detection"" you get a free ""Safe Search"" but it has to be rolled into the same request. I have working code for both the Label Detection and the Safe Search detection but I am not sure how to combine the two into one request.Someone had answered this question in Python but not sure how to translate it in PHP.Does anyone know how I could call them in PHP? Any insight would be appreciated. Thanks.######### Safe Search would look as follows""","If you do a ""Label Detection"" you get a free ""Safe Search"" but it has to be rolled into the same request."
44,54683853,,2,,"[{'score': 0.744019, 'tone_id': 'tentative', 'tone_name': 'Tentative'}, {'score': 0.816877, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0.816877,FALSE,0,TRUE,0.744019,TRUE,"""On google cloud vision you get charged per request. If you do a ""Label Detection"" you get a free ""Safe Search"" but it has to be rolled into the same request. I have working code for both the Label Detection and the Safe Search detection but I am not sure how to combine the two into one request.Someone had answered this question in Python but not sure how to translate it in PHP.Does anyone know how I could call them in PHP? Any insight would be appreciated. Thanks.######### Safe Search would look as follows""",I have working code for both the Label Detection and the Safe Search detection but I am not sure how to combine the two into one request.Someone had answered this question in Python but not sure how to translate it in PHP.Does anyone know how I could call them in PHP?
45,54683853,,3,,"[{'score': 0.968123, 'tone_id': 'tentative', 'tone_name': 'Tentative'}, {'score': 0.989022, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]",FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,0.989022,FALSE,0,TRUE,0.968123,TRUE,"""On google cloud vision you get charged per request. If you do a ""Label Detection"" you get a free ""Safe Search"" but it has to be rolled into the same request. I have working code for both the Label Detection and the Safe Search detection but I am not sure how to combine the two into one request.Someone had answered this question in Python but not sure how to translate it in PHP.Does anyone know how I could call them in PHP? Any insight would be appreciated. Thanks.######### Safe Search would look as follows""",Any insight would be appreciated.
46,54683853,,4,,"[{'score': 0.880435, 'tone_id': 'joy', 'tone_name': 'Joy'}]",TRUE,0.880435,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,"""On google cloud vision you get charged per request. If you do a ""Label Detection"" you get a free ""Safe Search"" but it has to be rolled into the same request. I have working code for both the Label Detection and the Safe Search detection but I am not sure how to combine the two into one request.Someone had answered this question in Python but not sure how to translate it in PHP.Does anyone know how I could call them in PHP? Any insight would be appreciated. Thanks.######### Safe Search would look as follows""",Thanks.#########
